64 , 1751277856.5327360 
65 , 1751277856.105351680 
66 , 1751277856.205369088 
67 , 1751277856.305382144 
68 , 1751277856.405412864 
69 , 1751277856.505432576 
70 , 1751277856.605444608 
71 , 1751277856.705436928 
72 , 1751277856.805432064 
73 , 1751277856.905385472 
74 , 1751277857.105336832 
75 , 1751277857.205320960 
76 , 1751277857.405296384 
77 , 1751277857.705336832 
78 , 1751277857.905387520 
79 , 1751277858.5404928 
80 , 1751277858.105412608 
81 , 1751277858.305394176 
82 , 1751277858.405370112 
83 , 1751277858.605355520 
84 , 1751277858.905374464 
85 , 1751277859.105415424 
86 , 1751277859.705470464 
87 , 1751277860.5391872 
88 , 1751277860.105382144 
89 , 1751277860.305379328 
90 , 1751277860.405394944 
91 , 1751277860.505396736 
92 , 1751277860.705396480 
93 , 1751277860.805402368 
94 , 1751277860.905403392 
95 , 1751277861.5395968 
96 , 1751277861.105393408 
97 , 1751277861.305374976 
98 , 1751277861.505366528 
99 , 1751277861.605365760 
100 , 1751277861.705372672 
101 , 1751277861.805372160 
102 , 1751277861.905373440 
103 , 1751277862.405507328 
104 , 1751277862.505532928 
105 , 1751277862.605561344 
106 , 1751277863.5556480 
107 , 1751277863.105551616 
108 , 1751277863.305514752 
109 , 1751277863.505456384 
110 , 1751277863.605447680 
111 , 1751277863.705448192 
112 , 1751277863.905445376 
113 , 1751277864.5436160 
114 , 1751277864.105432064 
115 , 1751277864.205433088 
116 , 1751277864.305433600 
117 , 1751277864.405424384 
118 , 1751277864.505408768 
119 , 1751277864.605401856 
120 , 1751277864.705390848 
121 , 1751277864.805384448 
122 , 1751277864.905375232 
123 , 1751277865.5374720 
124 , 1751277865.305405696 
125 , 1751277865.405435392 
126 , 1751277865.505435648 
127 , 1751277865.605445888 
128 , 1751277865.805476352 
129 , 1751277865.905486592 
130 , 1751277866.5500416 
131 , 1751277866.105508608 
132 , 1751277866.205519872 
133 , 1751277866.405549056 
134 , 1751277866.505556992 
135 , 1751277866.605570048 
136 , 1751277866.705597952 
137 , 1751277866.805626368 
138 , 1751277866.905681152 
139 , 1751277867.5720320 
140 , 1751277867.105757440 
141 , 1751277867.205777408 
142 , 1751277867.305794304 
143 , 1751277867.605792000 
144 , 1751277867.805753600 
145 , 1751277867.905734400 
146 , 1751277868.105753600 
147 , 1751277868.205770496 
148 , 1751277868.405821184 
149 , 1751277868.505837312 
150 , 1751277868.605843200 
151 , 1751277868.705855744 
152 , 1751277868.805856000 
153 , 1751277868.905859072 
154 , 1751277869.205821184 
155 , 1751277869.305819392 
156 , 1751277869.505830912 
157 , 1751277869.605833472 
158 , 1751277869.905919232 
159 , 1751277870.105953024 
160 , 1751277870.205958400 
161 , 1751277870.305968640 
162 , 1751277870.405987584 
163 , 1751277870.505981440 
164 , 1751277870.605973504 
165 , 1751277870.905957120 
166 , 1751277871.5955072 
167 , 1751277871.105945344 
168 , 1751277871.205949696 
169 , 1751277871.305961984 
170 , 1751277871.405976320 
171 , 1751277871.605990656 
172 , 1751277871.705981952 
173 , 1751277871.805978112 
174 , 1751277871.905966080 
