64 , 1751277856.41699941 
65 , 1751277856.141702241 
66 , 1751277856.241704540 
67 , 1751277856.341706839 
68 , 1751277856.441708355 
69 , 1751277856.541711098 
70 , 1751277856.641712842 
71 , 1751277856.741715586 
72 , 1751277856.841718329 
73 , 1751277856.941721073 
74 , 1751277857.141726560 
75 , 1751277857.241729304 
76 , 1751277857.441734789 
77 , 1751277857.741744007 
78 , 1751277857.941749487 
79 , 1751277858.41747226 
80 , 1751277858.141749966 
81 , 1751277858.341750445 
82 , 1751277858.441751608 
83 , 1751277858.641755864 
84 , 1751277858.941761249 
85 , 1751277859.141765505 
86 , 1751277859.741780828 
87 , 1751277860.41789098 
88 , 1751277860.141791522 
89 , 1751277860.341795495 
90 , 1751277860.441797090 
91 , 1751277860.541797685 
92 , 1751277860.741798876 
93 , 1751277860.841799471 
94 , 1751277860.941800066 
95 , 1751277861.41800661 
96 , 1751277861.141801257 
97 , 1751277861.341802911 
98 , 1751277861.541799436 
99 , 1751277861.641794199 
100 , 1751277861.741793961 
101 , 1751277861.841792724 
102 , 1751277861.941792487 
103 , 1751277862.441798569 
104 , 1751277862.541799602 
105 , 1751277862.641801635 
106 , 1751277863.41805768 
107 , 1751277863.141806802 
108 , 1751277863.341809830 
109 , 1751277863.541811809 
110 , 1751277863.641812798 
111 , 1751277863.741813787 
112 , 1751277863.941816766 
113 , 1751277864.41817756 
114 , 1751277864.141818745 
115 , 1751277864.241819652 
116 , 1751277864.341819716 
117 , 1751277864.441819780 
118 , 1751277864.541819844 
119 , 1751277864.641818908 
120 , 1751277864.741818972 
121 , 1751277864.841818036 
122 , 1751277864.941818100 
123 , 1751277865.41813164 
124 , 1751277865.341813878 
125 , 1751277865.441816124 
126 , 1751277865.541817369 
127 , 1751277865.641821615 
128 , 1751277865.841827106 
129 , 1751277865.941828352 
130 , 1751277866.41830598 
131 , 1751277866.141831844 
132 , 1751277866.241832661 
133 , 1751277866.441833375 
134 , 1751277866.541833732 
135 , 1751277866.641834088 
136 , 1751277866.741834445 
137 , 1751277866.841834802 
138 , 1751277866.941835159 
139 , 1751277867.41835516 
140 , 1751277867.141835873 
141 , 1751277867.241836534 
142 , 1751277867.341837334 
143 , 1751277867.641838733 
144 , 1751277867.841838332 
145 , 1751277867.941839132 
146 , 1751277868.141839731 
147 , 1751277868.241840337 
148 , 1751277868.441842492 
149 , 1751277868.541843070 
150 , 1751277868.641843648 
151 , 1751277868.741844226 
152 , 1751277868.841844804 
153 , 1751277868.941845382 
154 , 1751277869.241849076 
155 , 1751277869.341849620 
156 , 1751277869.541850709 
157 , 1751277869.641850254 
158 , 1751277869.941851887 
159 , 1751277870.141853033 
160 , 1751277870.241854723 
161 , 1751277870.341855413 
162 , 1751277870.441857103 
163 , 1751277870.541857794 
164 , 1751277870.641858484 
165 , 1751277870.941860555 
166 , 1751277871.41861245 
167 , 1751277871.141862179 
168 , 1751277871.241863225 
169 , 1751277871.341864271 
170 , 1751277871.441864317 
171 , 1751277871.641865408 
172 , 1751277871.741866454 
173 , 1751277871.841865500 
174 , 1751277871.941866545 
