64 , 1751277856.56319880 
65 , 1751277856.156321355 
66 , 1751277856.256322831 
67 , 1751277856.356323306 
68 , 1751277856.456324782 
69 , 1751277856.556324257 
70 , 1751277856.656325732 
71 , 1751277856.756325207 
72 , 1751277856.856326683 
73 , 1751277856.956327158 
74 , 1751277857.156331173 
75 , 1751277857.256332698 
76 , 1751277857.456336748 
77 , 1751277857.756342323 
78 , 1751277857.956347373 
79 , 1751277858.56348807 
80 , 1751277858.156352148 
81 , 1751277858.356354830 
82 , 1751277858.456356171 
83 , 1751277858.656357853 
84 , 1751277858.956360876 
85 , 1751277859.156366799 
86 , 1751277859.756378699 
87 , 1751277860.56383189 
88 , 1751277860.156383725 
89 , 1751277860.356386795 
90 , 1751277860.456388330 
91 , 1751277860.556391865 
92 , 1751277860.756396935 
93 , 1751277860.856398471 
94 , 1751277860.956402006 
95 , 1751277861.56405084 
96 , 1751277861.156410391 
97 , 1751277861.356418003 
98 , 1751277861.556424615 
99 , 1751277861.656427921 
100 , 1751277861.756430227 
101 , 1751277861.856433533 
102 , 1751277861.956435928 
103 , 1751277862.456459388 
104 , 1751277862.556466680 
105 , 1751277862.656470972 
106 , 1751277863.56486236 
107 , 1751277863.156488440 
108 , 1751277863.356492848 
109 , 1751277863.556495256 
110 , 1751277863.656497459 
111 , 1751277863.756494663 
112 , 1751277863.956486510 
113 , 1751277864.56487562 
114 , 1751277864.156477613 
115 , 1751277864.256478665 
116 , 1751277864.356476717 
117 , 1751277864.456477768 
118 , 1751277864.556481820 
119 , 1751277864.656482872 
120 , 1751277864.756489923 
121 , 1751277864.856490975 
122 , 1751277864.956498172 
123 , 1751277865.56500873 
124 , 1751277865.356515979 
125 , 1751277865.456518680 
126 , 1751277865.556522382 
127 , 1751277865.656525084 
128 , 1751277865.856530487 
129 , 1751277865.956523877 
130 , 1751277866.56526226 
131 , 1751277866.156511574 
132 , 1751277866.256513923 
133 , 1751277866.456501619 
134 , 1751277866.556495968 
135 , 1751277866.656498316 
136 , 1751277866.756507665 
137 , 1751277866.856510102 
138 , 1751277866.956525428 
139 , 1751277867.56528753 
140 , 1751277867.156543079 
141 , 1751277867.256546404 
142 , 1751277867.356554729 
143 , 1751277867.656564705 
144 , 1751277867.856572027 
145 , 1751277867.956565666 
146 , 1751277868.156551944 
147 , 1751277868.256553583 
148 , 1751277868.456537860 
149 , 1751277868.556537499 
150 , 1751277868.656539138 
151 , 1751277868.756554777 
152 , 1751277868.856556386 
153 , 1751277868.956572921 
154 , 1751277869.256589526 
155 , 1751277869.356600061 
156 , 1751277869.556609131 
157 , 1751277869.656610666 
158 , 1751277869.956571566 
159 , 1751277870.156552688 
160 , 1751277870.256553749 
161 , 1751277870.356561810 
162 , 1751277870.456562871 
163 , 1751277870.556580932 
164 , 1751277870.656581993 
165 , 1751277870.956609410 
166 , 1751277871.56610043 
167 , 1751277871.156612676 
168 , 1751277871.256613309 
169 , 1751277871.356614943 
170 , 1751277871.456615576 
171 , 1751277871.656620842 
172 , 1751277871.756614475 
173 , 1751277871.856615297 
174 , 1751277871.956596120 
